Mission URL,Type,Background,Walkthrough,Game
https://borderlands.fandom.com/wiki/Sell_Out,Side,"""I expect you to die, Vault Hunter. Come on, sell out! You'll get a sweet gun! Just do it!""","Objectives[]
Use obvious death trap
-OR-
Destroy cameras: 0/5
Strategy[]
Tyreen is offering a special gun if the Vault Hunters are willing to kill themselves for the Children of the Vault's entertainment. Follow the waypoint to where she's set up her deathtrap and make the decision. If you agree to be her ""gun slut"", the Sellout pistol will be given. Destroying the cameras around the deathtrap will disappoint her, with cash being the only reward instead.
Completion[]
""Wow. You actually did it?! You ARE a total gun slut... and we just added a cool hundo-thousand followers, so win-win. My work here is done! Thanks, Vault Thief. I knew I could count on you.""
-OR-
""Well, I guess you're smidge less of a gun slut than I thought. Too bad. I'll have to give that limited-edition to one of my loyal followers now. Here's some cash, dipshit.""
Turn In: Tyreen",Borderlands_3
https://borderlands.fandom.com/wiki/Raiders_of_the_Lost_Rock,Side,"""Help the famous xenogeologist, Dr. Miles Brown, locate his prized specimens. And if need be, liberate them from any filthy organisms that might have befouled them with their disgusting appendages.""","Objectives[]
Talk to Miles Brown
Track thief
Follow trail
Kill jabbers
Collect 139.377 Brownrocks (4)
Kill King Gnasher
Take ""Abigail""
Return to Miles Brown
Strategy[]
Completion[]
Turn In: Dr. Miles Brown",Borderlands_3
https://borderlands.fandom.com/wiki/Pandora%27s_Next_Top_Mouthpiece,Side,"""Since you killed Mouthpiece, it looks like the Calypsos are holding auditions for a replacement. Do whatever it takes to get into those auditions and put a stop to it!""","Objectives[]
Find entry requirements
Steal Hammerclan banner
Get trophy from War Pig
I dunno, loot Puttergunk's strongbox
Bring trophies to Holy Broadcasting Center
Deposit trophies
Stop Pandora's Next Top Mouthpiece
Kill (brand new) Mouthpiece
Play Mouthpiece's organ
Find secret stash
Return to Ellie
Strategy[]
Completion[]
Turn in:",Borderlands_3
https://borderlands.fandom.com/wiki/Dynasty_Dash:_Pandora,Side,"""Beau is expanding the Dynasty Diner franchise into an interplanetary express delivery service! He needs a reckless, er, EXPERT driver to deliver all of the juicy burgers to his hungry customers. Time is of the essence since cold burgers are a damn tragedy!""""Help Beau deliver his signature Dynasty Burgers to ravenous customers on Pandora. And FAST!""","Objectives[]
Pick up delivery burgers (5)
with 9:00 remaining (optional)
with 5:00 remaining (optional)
with 2:30 remaining (optional)
Return to Beau's sign spinner
Strategy[]
The fast travel network can be used to quickly warp around the map.
A Cyclone can be driven across the bridge and all the way to the remote delivery point at The Lonely Pillar on the far east side of the map. Characters can begin the mission at Roland's Rest, immediately teleport to The Lonely Pillar, and then teleport back to spawn a new vehicle and complete the remaining deliveries.
In order to complete the mission with 9 minutes remaining, signs must be destroyed to earn extra time.
Completion[]
""Whenever you're around and need work, come talk to this sign spinner. People ALWAYS want burgers, my dude!""
Turn In: Sign spinner",Borderlands_3
https://borderlands.fandom.com/wiki/Dynasty_Dash:_Devil%27s_Razor,Side,"""Beau is expanding the Dynasty Diner franchise into an interplanetary express delivery service! He needs a reckless, er, EXPERT driver to deliver all of the juicy burgers to his hungry customers. Time is of the essence since cold burgers are a damn tragedy!""""Help Beau deliver his signature Dynasty Burgers to ravenous customers on Pandora. And FAST!""","Objectives[]
Pick up delivery burgers (5)
with 9:00 remaining (optional)
with 5:00 remaining (optional)
with 2:30 remaining (optional)
Return to Beau's sign spinner
Strategy[]
The fast travel network can be used to quickly warp around the map.
A Cyclone can be driven across the bridge and all the way to the remote delivery point at The Lonely Pillar on the far east side of the map. Characters can begin the mission at Roland's Rest, immediately teleport to The Lonely Pillar, and then teleport back to spawn a new vehicle and complete the remaining deliveries.
In order to complete the mission with 9 minutes remaining, signs must be destroyed to earn extra time.
Completion[]
""Whenever you're around and need work, come talk to this sign spinner. People ALWAYS want burgers, my dude!""
Turn In: Sign spinner",Borderlands_3
https://borderlands.fandom.com/wiki/ECHOnet_Neutrality,Side,"""Help remove a device that's throttling some of the local's ECHOnet devices so Edgren can get at all the sweet, sweet memes.""","Objectives[]
Talk to Edgren
Go to ECHO Repeater Center
Locate UG-THAK
Destroy UG-THAK
Kill COV
Open tubes (5)
Destroy UG-THAK
Talk to Edgren
Strategy[]
Completion[]
""Thanks, Vault Hunter! I'm gonna make so much frickin' money on cryptocoin! So hey, how about you take all this paper money? I'm certainly not gonna need it anymore! Ha-HA!""
Turn In: Edgren",Borderlands_3
https://borderlands.fandom.com/wiki/The_Feeble_and_the_Furious,Side,"""Help Lizzie out by taking her Pappy out to run a few errands. Lizzie definitely wouldn't want anything to happen to him probably.""","This mission can be picked up from a bounty board in Roland's Rest.
Objectives[]
Talk to Lizzie
Drive Pappy's jalopy
Run errands
Collect intact milkpods: 0/5
Meet coin dealer
Find coin dealer
Collect coins: 0/5
GET BACK IN THE CAR!
Drive to the dentist
Knock on door
Kill Dental Dan
Take Dental Dan's teeth
GET BACK IN THE CAR!
Take Pappy home
Talk to Lizzie",Borderlands_3
https://borderlands.fandom.com/wiki/Buff_Film_Buff,Side,"""Buff is sick of watching Troy's propaganda videos, and wants you to help get his own film on the big screen so he can be a famous film man.""","Objectives[]
Search trash cans
Pick up ECHO drive
Find projector room
Attach ECHO drive
Kill Rohner
Find replacement bulb
Replace projector bulb
Talk to Buff Film Buff",Borderlands_3
https://borderlands.fandom.com/wiki/Boom_Boom_Boomtown,Side,"""The COV have been sneaking up on the B-Team's new home. Help Brick and Tina shut that tunnel for good, then secure the area.""","Objectives[]
Talk to Tina
Ground slam the bomb
Talk to Brick
Detonate bomb
Eliminate COV invaders
Talk to Tina",Borderlands_3
https://borderlands.fandom.com/wiki/Life_of_the_Party,Side,"""Give Mordecai a hand and grab some of Grace's favorite flowers. Bring them to the birthday girl and enjoy the party.""","Objectives[]
Collect special flowers: 0/5
Meet Mordecai
Place flowers on grave
Talk to Hirschim
Attend the party
Have some cake: 0/2
+ Talk to Hirschim
+ Break Gracey's record: 0/12
Move to grenade range
Throw grenades: 0/5
+ Tell Hirschim you're tired
+ Break Gracey's record: 0/50
Move to shooting range
Pat Bobsie to start challenge
+ Let record stand
+ Break Gracey's record: 0/30
Talk to Hirschim
Destroy piñata
Strategy[]
Mordecai has been training a young girl on Pandora to become a new Vault Hunter, and he wants the Vault Hunters to visit her on her birthday as special guests. He first asks that they pick some flowers for Grace's party. Waypoints should be followed to pick them up, then meet with Mordecai at The Lonely Pillar as he stands over Grace's grave with her father Hirschim.
After placing the flowers on the grave, Hirschim explains that Grace was killed by varkids, but he's determined to celebrate the party in her memory regardless and leads the Vault Hunters up to his home. First up is some birthday cake. Hirschim brags that Grace's best cake-eating record is 11 slices. There are twelve slices scattered around the area but only two have to be eaten to progress the mission. Eating all twelve slices will make Hirschim and Mordecai surprised at the Vault Hunters selfishness.
Hirschim then leads the Vault Hunters over to the grenade range where he has ring targets set up. The Vault Hunters get to throw grenades into the rings for points. Only five points have to be earned and breaking Grace's record of 50 points makes Hirschim even more upset.
Next is the shooting range. The Vault Hunters and Mordecai will compete to shoot as many Rakk as possible. A time limit is given for the challenge and Grace's record is 30.
After talking to Hirschim, he asks for the Vault Hunters to break the piñata.
Once the party's over, Hirschim will give the Vault Hunters Grace's gun, the Amazing Grace, as his way of keeping her memory alive. If the Vault Hunters broke all of Grace's records, he'll give the gun but will be colder in attitude.
Completion[]
Turn in: Hirschim
Notes[]
An ammo vending machine is placed next to the grenade range if breaking Grace's record is intended.
If Zane has invested into two action skills, he cannot throw grenades for the grenade range objective. This can be circumvented by the ""Manage Loadout"" option for skill trees to make grenades usable.",Borderlands_3
https://borderlands.fandom.com/wiki/Sheega%27s_All_That,Side,"""While she was off on Eden-6, Tina left her pet skag, Enrique IV, with her ex-girlfriend, Sheega. But now Sheega won't give him back! Tina thinks Sheega is just having real bad sad times so you should go brighten her day!""","Objectives[]
Take decorations
Go to Sheega's
Place decorations: 0/5
Ring doorbell
Kill Skags
Melee a decoration
Search cages for Enrique IV
Feed Enrique IV
Kill Sheega
Open back gate
Return to Tina",Borderlands_3
https://borderlands.fandom.com/wiki/The_Homestead,Side,"""You there! Yes, you. The Honeywells are in dire need of farmhands!""""The Honeywells are crazy, hippie, scientist-farmers, and they need your help restoring their homestead to its former glory.","Objectives[]
Meet Ma Honeywell
Collect fuse
Collect wind turbine core
Return to Ma
Install wind turbine core
Place fuse
Return to Ma
Strategy[]
Completion[]
""Homestead's seen better days... but if you can take care of your home, and your antimatter containment chamber, and your family... what CAN you take care of? Thanks, dearie.""
Turn In: Ma Honeywell",Borderlands_3
https://borderlands.fandom.com/wiki/The_Homestead_(Part_2),Side,"""The creek's gone dry. Looks like you've got some crap to take care of.""""Oh, no... Pa's done it again. In all his senile glory, he's gone off to take some ""matter"" in his wrinkled hands. Find where the old coot went.""","Objectives[]
Go to spring
Kill Vermilingua
Revive Pa
Search poop for explosives (3)
Place explosives (3)
Detonate explosives
Return to Ma
Strategy[]
Completion[]
""Pa got himself ate by a skag again, didn't he? Well, I can hardly complain when I've got runnin' water flowin' to my crops 'n' rods, can I? Homestead's better'n ever. Here's something to pay for your dry-cleanin', dearie. Oh, and I think Pa's got one more job for ya when you got the time.""
Turn In: Ma Honeywell",Borderlands_3
https://borderlands.fandom.com/wiki/The_Homestead_(Part_3),Side,"""We need to power up the homestead's defenses. Ol' Bessie seems to be out of gas.""""Now that Pa's back on the scene, the stead needs to be secure. Those whippersnappers outside will get what's coming to 'em once we get Ol' Bessie back online.""","Objectives[]
Follow Pa to barn
Start up Ol' Bessie
Open first valve
Open second valve
Open third valve
Melee third valve
Open last valve
Climb to roof
Activate Ol' Bessie
Kill bandits
Return to Pa
Strategy[]
Completion[]
""You really didn't need to go out of your way for us, dearie. But me, Pa, and Bessie want to thank you for all your help. And you'll allways be welcome at the homestead.""
Turn In: Pa Honeywell",Borderlands_3
https://borderlands.fandom.com/wiki/Just_Desserts,Side,"""Help Beatrice cook up some vengeance cake. What's vengeance cake, you ask? Why don't you just go ahead and find out.Beatrice the baker knows of a few deadbeats who need to be taught a lesson about paying their tab. Help her cook up some vengeance cake.""","Objectives[]
Collect spiderant eggs: 0/12
Collect barrel of gunpowder
Deliver ingredients to Beatrice
Collect ""candles""
Return to Beatrice
Collect cake layers: 0/3
Deliver cake
Assemble cake: 0/3
Place candles 0/3
Ring doorbell
Light candles
Melee cake
Wait for it...
Talk to Beatrice
Strategy[]
Completion[]
""Y'know, it's funny-word's already gotten around about Beatrice's infamous explodin' cakes, and orders are shootin' through the roof over here. Guess you done me two in one there, Vault Hunter.""""Oh! I was saving this piñata for an extra special birthday event, but I think you've earned a whack or two at it. It's all yours, Vault Hunter!""
Turn In: Beatrice",Borderlands_3
https://borderlands.fandom.com/wiki/Let%27s_Get_It_Vaughn,Side,"""Vaughn's got a thing for the game show hostess, Zahnzi Kall. He needs you to play the game and help him catch her attention. He'll translate her bandit gibberish for you.""","Objectives[]
Follow Zahnzi
Go to podium
Listen to rules
Hit a button
Complete trivia
Kill opposition
Talk to Zahnzi
Strategy[]
Completion[]
Turn In: Zahnzi",Borderlands_3
