Quest URL,Category,Synopsis,Objectives
https://horizon.fandom.com/wiki/Sunstone_Rock_(Quest),Side_quests,"While traveling through the Jewel, Aloy hears a commotion at Sunstone Rock, a small settlement far to the south of the Sundom. Upon approach, Aloy sees that Carja guards are attempting to take down two Behemoths who have descended on the settlement. After helping dispatch the Behemoths, Aloy is greeted by the guards and told to visit Janeva inside.
The warden informs Aloy that three of Sunstone Rock's most dangerous prisoners were able to escape during the machine attack and announces a bounty on each of their heads. The three prisoners are a Tenakth warrior named Ullia, an Oseram tinker named Rasgrund, and Gavan, a traitorous Carja. Janeva further gives Aloy advice on where each of these prisoners may be hiding and requests her assistance in tracking them down.
The three fugitives can be dealt with in any order. Ullia is located at the nearby bandit camp Blackwing Snag. If the player has already cleared this camp they can simply fast travel there and deal with Ullia. If the camp is still controlled by bandits, the player must fight through the camp first to reach Ullia. Rasgrund is located in the Dusk Mesa. Aloy must navigate through the region while avoiding his blaze bombs to reach him. To find Gavan, Aloy must visit the inn in Brightmarket and search for clues. She finds a discarded pair of handcuffs and uses her Focus to track Gavan to a small outpost nearby. Aloy discovers that she is not the only person looking for Gavan and, in fact, the bandit Hashiv and his clan have already reached and mortally wounded him. Aloy must then defeat Hashiv and his bandits.
Once all of the escapees have been dealt with, Aloy returns to Sunstone Rock and informs Janeva of her success. Janeva is grateful and assures Aloy that these criminals would have eventually found death, regardless.","Talk to the Warden
Find Ullia
Kill Ullia
Find Rasgrund
Capture Rasgrund
Find Gaven
Talk to the Innkeeper
Search the Inn for Information about Gavan
Follow Gavan's Trail
Kill the Smugglers
Talk to Gavan
Return to Janeva"
https://horizon.fandom.com/wiki/Blood_on_Stone,Side_quests,"When five night guards are mysteriously killed in the quarry at Cut-Cliffs, Aloy agrees to investigate the cause of the murders.
Talking to the Quarry Foreman, Aloy learns that one of the guards, Saravad, was a friend of his from their days as slave miners during the reign of Sun-King Jiran. When Aloy suggests that the guards were killed by machines, the Foreman explains that fences and gates protect the quarry from terrestrial machines, and that he doubts Glinthawks would attack in such a way.
When asked if he had noticed anything strange in previous days, the Foreman notes that they were using explosives to clear away some of the bedrock. Afterwards, Saravad had mentioned that he didn't remember a certain pile of rocks that had appeared out on the quarry; the Foreman had waved it off, stating that it was nothing unusual.
Investigating the quarry herself, Aloy approaches the mysteriously emerged mound. Shortly afterwards, a new machine, a Rockbreaker, emerges from the ground.
After defeating the Rockbreaker, Aloy returns to the Quarry Foreman who praises her bravery.","Talk to the Quarry Foreman
Investigate the Quarry
Kill the Rockbreaker
Return to the Quarry Foreman"
https://horizon.fandom.com/wiki/Death_from_the_Skies,Side_quests,"Obtaining the quest[]
Southeast of Pitchcliff in Dryrun Canyon, Aloy encounters an injured Oseram, Hakurt, who uses his dying breaths to beg the huntress to help the nearby settlement which has come under attack from Glinthawks. Alternatively, if Aloy does not speak to Hakurt, she can simply journey to Pitchcliff and on her first arrival to the settlement she will discover that it is under attack.
Aiding Pitchcliff[]
After helping the Oseram defeat the machines, Aloy learns it is the third flock they have faced that day. Understanding that Glinthawks do not hunt for sport, Aloy decides to consult with the settlement's mayor, Ralert. Upon learning that the mayor is too busy with other errands, Aloy volunteers to investigate.
Using her Focus, Aloy discovers a signal within the settlement akin to that of a machine lure. Following the signal to its source, she finds a Carja trader, Shahavad, desperately trying to turn off a machine lure. Once its destroyed, she questions the Carja who tells her he found the device in a workshop atop the Eastern Ridge, bringing it to the settlement despite having no knowledge of what the object was and consequently setting it off.
Following Shahavad's directions, Aloy's way is barred by a Stormbird, attracted by the three lures scattered around the clearing before the workshop. Killing the machine and disabling the lures, Aloy sets to work examining the shop. Finding a discarded letter, she learns the workshop belonged to a tinker named Dervahl, however it has been long abandoned.
Returning to Pitchcliff, Aloy assures Ralert that they will no longer be troubled by Glinthawks, earning his thanks.","Go to Pitchcliff
Kill the Glinthawks
Find the Leader of Pitchcliff
Investigate Pitchcliff to determine the cause of the Glinthawk attack.
Go to the Campsite to find and disable any additional machine lures.
Go to the Workshop to find and disable any additional machine lures.
Kill the Stormbird
Disable the Lures
Investigate the Workshop to see who created the machine lures.
Return to Ralert"
https://horizon.fandom.com/wiki/Hunters%27_Blind,Side_quests,"Aloy and Talanah meeting with Ilsadi.
After delivering her first set of trophies to Ahsis, Aloy speaks to Talanah, who tells her that instead of going after Redmaw, there is something else that needs attending to. Meeting her Hawk outside, Talanah introduces Aloy to Ilsadi, a Carja villager from Lone Light seeking assistance from the Hunters Lodge in clearing out a flock of Glinthawks ravaging the village. Accepting the request, Talanah tells Aloy that she will meet her in Lone Light.
Aloy fighting the Glinthawks.
Aloy arrives at Lone Light just as a flock of Glinthawks swoops down into the village. After taking care of the machines together with Talanah, Ilsadi only tells them that regardless of their efforts and of those before them, more always come, with the guards of the nearby Morning's Watch no longer bothering to help defend the village.
Many dead Snapmaws.
Noticing the machines came from upriver, Aloy offers to investigate. To her surprise Talanah urges her to go alone, saying that she will remain in Lone Light in the event more Glinthawks come. Aloy sets off and soon encounters another flock of Glinthawks, as well as a large pile of Snapmaw carcasses that have surely attracted the flying scavengers. Following a lit trail up the rocks, Aloy meets Vashad and Omas, the two hunters responsible.
Dealing with the Hunters[]
Aloy confronting Vashad and Omas.
Vashad explains that he borrowed shards to buy seeds for his farm but his harvest failed, leaving him with nothing to pay off his debt. With the threat of losing everything he owns, including his farm, Vashad turned to hunting for Snapmaw Hearts to pay his loan. Despite learning that the carcasses are attracting Glinthawks, Vashad refuses to leave before he has what he's looking for, with more hunters emerging from hiding.
Vashad and Omas.
At this point, Aloy has two options for dealing with the situation in order to complete the quest. Since Vashad has made it clear that they will not leave without a Snapmaw Heart, Aloy must either get a heart for the hunters or kill Vashad, Omas, and their crew.
She can offer a compromise and propose to get Vashad the last Snapmaw Heart he needs in return for him and his hunting party leaving the site. Aloy must then hunt for the Snapmaw Heart herself or purchase one from the Machine Parts Merchant in Meridian. If Aloy already has a Snapmaw Heart in her inventory, she will automatically give the heart to the hunters without having the choice to make a compromise or asking them to leave.
Alternatively, Aloy can choose to ask the hunters to leave. When the hunting party refuses to go, they will turn hostile and Aloy has to kill them.
Talanah congratulating Aloy.
Once the part is delivered or the hunters are killed, Talanah approaches Aloy and reveals that she was watching the whole time. Impressed with Aloy's performance, she agrees to take her under her wing, with Aloy as her Thrush.
Aloy and Talanah meeting with Ahsis.
Meeting back at the Lodge, they report back to Ahsis, with Talanah announcing that she will be sponsoring Aloy who is then officially made a Thrush and a member of the Lodge.","Talk to Talanah
Follow Talanah
Go to Lone Light
Kill the Glinthawks
Talk to Talanah and Ilsadi
Find the Cause of the Glinthawk Attacks
Kill the Glinthawks
Investigate the Area
Follow the Tracks
Talk to the Hunters
Gather a Snapmaw Heart / Kill the Hunters
Deliver the Heart to the Hunters
Talk to Talanah
Return to the Hunters Lodge"
https://horizon.fandom.com/wiki/Robbing_the_Rich,Side_quests,"While walking through Meridian, Aloy is called over by a Carja noble named Ravan who has heard about her ability to use the ""second sight"" of her Focus to solve crimes. He asks her to investigate a theft that has occurred in his lavish downtown villa. A precious family heirloom has been stolen from his home. Other than his Steward, no one saw the crime in progress despite it occurring in the middle of the day. Ravan insists that despite his anguish, his only concern is for the sword's return. He does not wish retribution and asks Aloy not to punish the thief.
By using her Focus, Aloy discovers a blood trail that spans throughout the city. Following the trail, she talks to a shopkeeper named Keadi who confirms she recently saw a man with a sword steal some bandages from her stand before running off. Aloy continues a short way along the path and speaks to another witness, a Carja noble named Rokasha, who saw the man but insists he was not carrying a sword. Aloy deduces that Keadi may have been withholding information to help the thief. When confronted, Keadi admits that she helped launder the sword but claims the theft was for a good cause. She directs Aloy to visit a Watermill in the lower village and find her friend Kindiv.
Outside Meridian[]
At the Watermill, Kindiv tells Aloy that their group steals from rich nobles and sells the loot to help the needy in Shadow Carja in the Sunfall refugee camp called Shadowside. Kindiv tells her that a member of their group, Nasan, has gone missing near the Branded Shore while delivering a shipment of food and asks for Aloy's help. Although apprehensive about the group's approach, she agrees to help Kindiv if he will return Ravan's sword.
Following Kindiv's suggestion, Aloy tracks Nasan's last whereabouts to a campfire near a fork in the road. She sees blood spatter and other evidence of a struggle and uses her Focus to follow a set of drag marks to a nearby unmarked Shadow Carja outpost. After either dispatching the guards or sneaking inside, she frees Nasan, who stashed the goods nearby. He then continues on his delivery and agrees to visit Ravan to speak about the incident. When Aloy speaks to Ravan again, he reveals that Nasan came to see him and he agreed to send additional support to Sunfall.","Talk to the Noble
Talk to the Steward (Optional)
Investigate the Crime Scene
Follow the Blood Trail
Talk to a Witness to find out which way the thief went.
Go to the Base of the Stairs
Continue Forward
Talk to a Witness to find out which way the thief went.
Return to the Merchant
Go to the Watermill to learn why the sword was stolen.
Talk to Kindiv
Go to the Fork in the Road to learn what happened to Nasan.
Investigate the Camp
Follow the Tracks
Find Nasan in the Outpost
Kill the Shadow Carja Soldiers
Free Nasan
Follow Nasan
Talk to Nasan
Return to Ravan"
https://horizon.fandom.com/wiki/Weapons_of_the_Lodge,Side_quests,"After Aloy earns enough marks to enter the Hunters Lodge in Meridian, she is able to speak with the Lodge's special merchant, Aidaba, who explains that the Lodge rewards its members with powerful weapons for completing trials at Hunting Grounds. As a Fledgling, Aloy is eligible to participate.
Obtain at least a Half Sun mark at every trial across all of the Hunting Grounds and return to Aidaba to collect your prize. A new weapon is available for collecting all marks in each tier: Half Sun, Full Sun, and Blazing Sun.
Rewards[]
The Lodge weapons are slightly improved versions of their Shadow counterparts. Weapons available at each tier are:
All 15 Half Suns: Lodge Blast Sling
All 15 Full Suns: Lodge Ropecaster
All 15 Blazing Suns: Lodge War Bow
In New Game+, the players will be rewarded with Adept versions of each Lodge weapon instead.",Gather all Hunting Ground Rewards
https://horizon.fandom.com/wiki/Honor_The_Fallen,Side_quests,"Mournful Namman wishes to support Sun-King Avad's push for peace by helping three pilgrims from different tribes in the region mourn loved ones lost during the Red Raids.
The first is an Oseram pilgrim, Brageld, who along with a number of other Oseram wishes to visit the Shrine of Kings to remember those who were held as slave builders. Brageld explains that his lover died in the Sun-Ring under Jiran's reign. As he was one of the slave builders that helped construct the Shrine, he wants to see his lover's handiwork and craftsmanship as a way of remembering and honoring him. However, his way is blocked by a Sun-Priest who refuses to let any Oseram near the Shrine. The priest, known as Abiding Jahamin, states that he wishes to be alone in the retreat, and has little tolerance for outsiders, believing they will defile the shrine. Aloy speaks with Jahamin and learns that he is a loyal follower of the late Sun-King, vocal in his discontent with the current state of the Carja and the Sundom. After hearing enough of Jahamin, Aloy finally convinces the Sun-Priest and his guards to leave. Upon entering, Brageld becomes upset at seeing the vandalized Shrine, saying that by defacing it, the Carja have forgotten and ignored the efforts of the slaves. Aloy departs the mourning Oseram, wishing him peace.
Aloy then makes her way to the Lake Shrine at the edge of the Jewel to assist the Utaru pilgrim, Rea, who came to grieve for her companion who fell while the two were escaping from slavery. After clearing the area of Snapmaws to allow safe passage for Rea, the Utaru explains how she was a slave during Jiran's reign, and during the Liberation managed to escape with her companion, who fell during their getaway. Parting with a warning that the area will not remain safe for long, Aloy leaves to clear the way for the final pilgrim.
To the east of Meridian lies Sun's Climb, a small mesa where a Banuk pilgrim, Kimik, intends to paint a mark of remembrance for the Banuk shamans that vanished during Jiran's reign. However, attracted by the Spire, a number of Glinthawks have perched on the mesa, rendering it unsafe for the Banuk to approach. After defeating the Glinthawks, Kimik paints his mark, briefly explaining to Aloy the meaning and reasoning behind the ritual.
After Aloy returns to Namman in Meridian, he thanks her, and informs her that her actions have spurred the other Sun-Priests to consider joining Namman in reconciling with the other tribes.","Talk to Mournful Namman
Go to the Shrine of Kings
Talk to the Oseram Pilgrim
Talk to the Sun-Priest
Talk to the Oseram Pilgrim
Go to the Lake Shrine
Kill the 2 Snapmaws
Talk to the Utaru Pilgrim
Go to the Sun's Climb
Go to the Top of Sun's Climb
Kill the 3 Glinthawks
Talk to the Banuk Pilgrim
Return to Mournful Namman"
https://horizon.fandom.com/wiki/Redmaw_(Side_Quest),Side_quests,"The outlanders searching for Talanah.
After learning that Ahsis and Talanah have left Meridian to hunt down Redmaw, Aloy makes her way to the Spearshafts in the southeast to provide aid for her Hawk. Arriving at the scene, Aloy finds Talanah surrounded by outlanders whom Ahsis hired to keep her reaching Redmaw. After killing the outlanders, Aloy follows her Hawk to the location that she last saw Ahsis.
Ahsis fighting Redmaw.
When they arrive, neither the Sunhawk nor the machine are to be seen. Using her Focus, Aloy picks up their tracks, following the trail of destruction and machine armor through the jungle to a clearing where they find Ahsis fighting Redmaw. Despite an admirable effort by Ahsis, he is unable to avoid the Thunderjaw's tail, sending him hurtling through the air and out of the battle.
Talanah and Aloy checking on Ahsis after destroying Redmaw.
Working together as Thrush and Hawk, Talanah and Aloy manage to finally take down the Thunderjaw that has claimed so many hunters, relieving Ahsis of his title. To their surprise, Ahsis is still alive although fatally injured. He maintains his arrogance, believing that he kept the Hunters Lodge alive as long as he was Sunhawk. Not long after, the hunter finally passes on. With their hunt now finished, Talanah tells Aloy to meet her back at the Lodge.
Aloy and Talanah happy with their victory.
Aloy arrives at the Lodge in time to catch the end of Talanah's prayer dedicated to the Hawks that fell during the Massacre. After Talanah finishes, Aloy meets her on the balcony, where the new Sunhawk reveals the memorial that has been prepared for the fallen Hawks. Offering her congratulations, Aloy bids Talanah farewell.","Talk to Ligan
Find Talanah
Kill the Outlanders
Talk to Talanah
Follow Redmaw's Tracks
Kill Redmaw
Talk to Talanah
Talk to Talanah
Talk to Ahsis
Talk to Talanah
Talk to Talanah"
https://horizon.fandom.com/wiki/Traitor%27s_Bounty,Side_quests,"When Aloy arrives in Sunfall during the main quest Deep Secrets of the Earth, she gains access to the Citadel's throne room by blending in with a group of outlanders who are gathering to listen to High Priest Bahavas list the day’s bounties. Among them is a high bounty for a Shadow Carja traitor named Uthid who has been accused of conspiring to infiltrate the Citadel and murder the young prince Itamen.
While Aloy listens to Bahavas list Uthid's crimes, a woman in the crowd remarks quietly to Aloy that Uthid has been falsely accused and cryptically requests that Aloy seek her out in Shadowside for more information. Aloy later finds the woman in the Tent City distributing fruit to the impoverished refugee children on behalf of Dowager Queen Nasadi. She introduces herself as Vanasha and explains that Uthid has been set up by Bahavas, vouching for him personally. She urges Aloy to find him before he is killed by the bounty-hunters.
Vanasha has reason to believe Uthid will seek refuge in the Greenclimb. Based on this intel, Aloy heads to the three dead trees ""south"" of Sunfall (but see ""Trivia,"" below) that mark the start of the path. She uses her Focus to follow Uthid's tracks from the trees and up the Greenclimb where she finds an abandoned camp. She continues to follow his tracks past the camp to a destroyed Grazer that has been stripped for parts. After defeating Glinthawks perched in the nearby foothills, Aloy continues to follow the tracks and eventually finds a defensive Uthid ready to strike. Aloy convinces him that she believes him to be innocent, and he beckons her forward.
As they discuss the crimes Uthid has been accused of, waves of mercenary groups begin to descend on their position and Aloy must join Uthid to fight off the onslaught of enemies. The first wave contains the Banuk known as Kikuk and his band of mercenaries called Kikuk's Killers. After they are defeated, Aloy and Uthid must fight the Oseram mercenary called Odund and his group, Odund's Marvels. Odund has brought the High Priest Bahavas and his personal guard along to witness the Marvels' kill. After killing all of the outlanders, Aloy and Uthid must defeat Bahavas' personal guard, three skilled fighters known as Relentless Shivin, Merciful Yusis, and Savage Tarav. Uthid then kills Bahavas himself.
Once Bahavas is dead, Vanasha appears. She explains that she has dispatched the third mercenary group, Yun's Shunned, and arranged for Uthid to go to Meridian where he will serve as a military advisor to Sun-King Avad. Vanasha also reveals that she has been posing as Nasadi's handmaiden and plans to help the Queen and her son flee to Meridian in the wake of Bahavas' death. She asks Aloy to check in with Three-Toe Huadiv who has been clearing the way for them near the Branded Shore.","Talk to Vanasha
Go to the Three Dead Trees
Follow the Tracks
Go to the Top of the Greenclimb
Investigate the Camp
Follow the Tracks
Examine the Destroyed Grazer
Kill the Glinthawks
Follow the Tracks
Talk to Uthid
Kill the Outlanders
Follow Uthid
Gather Supplies before more Outlanders arrive.
Kill the Outlanders
Follow Uthid
Kill Bahavas' Guards
Talk to Bahavas"
https://horizon.fandom.com/wiki/Queen%27s_Gambit,Side_quests,"At the end of Traitor's Bounty, Vanasha reveals that the death of High Priest Bahavas has created a window of opportunity for the captive Dowager Queen Nasadi and her son, Prince Itamen, to defect from Sunfall and escape the Shadow Carja. Vanasha has quickly put a plan in place to get them across the Daybrink to Meridian under cloak of night. She asks for Aloy's help in securing the arrangement and directs her to check on a friend she has hired to clear the escape route, Three-Toe Huadiv.
Aloy finds a visibly injured Huadiv at a campfire near the Branded Shore. He confirms that Vanasha asked him to clear a path for the royal family but complains that he was misled about the amount of danger involved. Huadiv reveals that his entire crew has been killed by an underground machine. Knowing that Vanasha is on her way with the royals, Aloy must defeat the Rockbreaker in the pass on her own. Once the machine is dealt with, she rejoins Huadiv to wait for Vanasha to arrive with Nasadi and Itamen.
The group travels toward the lake, but eventually shouts in the distance alert them to an oncoming attack from Shadow Carja, who are attempting to stop the rescue. Vanasha instructs Huadiv to keep moving and get the royals to the waiting boat, vowing that she and Aloy will stay behind to fight off the Eclipse assault. After defeating two waves of cultists and corrupted machines, the women notice a lull in the fight. Two members of the Carja guard appear to escort the raft across the Daybrink. Suddenly, a corrupted Thunderjaw descends on them.
Aloy and the Carja guards fight the machine and then join Vanasha, Huadiv, Nasadi, and Itamen on the shore. Finally, the group boards a makeshift wooden raft and floats across the lake. They are greeted at Brightmarket's docks by Sun-King Avad, who is happy to welcome his younger brother. Avad greets Aloy and thanks her for helping the Sundom.","Talk to Three-Toe Huadiv to see if he cleared a path for Nasadi and Itamen as Vanasha asked.
Kill the Machine in the Pass
Return to Three-Toe Huadiv
Prepare an Ambush - Place traps in the canyon.
Get to an Elevated Position
Kill the Cultists
Kill the Cultists and Machines
Talk to Vanasha
Kill the Corrupted Thunderjaw
Go to the Shoreline"
https://horizon.fandom.com/wiki/Into_the_Frozen_Wilds,Side_quests,"Obtaining the quest[]
The player must have at least completed the main quest The Womb of the Mountain, at which point they may start the quest in one of four different ways:
Talk to Yariki just north of the Grave-Hoard, who will point them towards Song's Edge.
Talk to Ohtur at Daytower, who will talk about the goings-on in the Cut.
Talk to Rhavid on the path to Meridian, who will talk about the expedition he intended to take to the Cut.
Enter Song's Edge.
Visiting the Cut[]
With rumors surfacing about dangerous new machines and a mysterious miasma claiming the lives of several Banuk hunters, Aloy journeys to The Cut to investigate.
Aloy spotting the daemonic Scorcher.
Aratak addressing the werak.
Following the path beyond The Grave-Hoard, Aloy encounters a ferocious new machine, a Daemonic Scorcher. As she nears the mountaintop, her presence is declared by a Banuk scout who welcomes her to The Cut. Passing through the mountain, Aloy is met with a view of Thunder's Drum looming in the distance, a dark plume of ash continuously billowing from its peak. Noticing a cloud of smoke rising from the nearby village, Aloy enters the Banuk settlement of Song's Edge. Joining the gathering of people, she watches as the Banuk shamans perform the funeral rituals for the hunters that fell during an expedition to the Thunder's Drum. The crowd is then addressed by Aratak, chieftain of the werak that had made the journey, who rallies his hunters to return to the mountain and avenge their fallen kin.
Burgrend and Aloy.
Once the crowd disperses, Aloy learns from the Oseram trader Burgrend that the Banuk shaman Ourea had led the expedition to Thunder's Drum in an attempt to protect an entity known as The Spirit from The Daemon. For reasons not yet entirely understood, the Daemon's presence has caused the increased ferocity and emergence of new machines across The Cut. Intrigued by the Daemon's influence on the machine's behavior, Aloy asks to see Ourea, but Burgrend informs her that she departed soon after returning from the mountain. He instead points her in the direction of her apprentice, Naltuk, who was rumored to be heading north of the river to investigate reports of sudden attacks in the snow and new machines. After briefly discussing Sylens and the nature of Banuk weraks, Aloy continues north to find Naltuk.","Explore the Cut. Rumors are spreading of strange events in 'The Cut,' Banuk lands found north of the Grave-Hoard.
Investigate the Source of the Smoke"
https://horizon.fandom.com/wiki/The_Shaman%27s_Path,Side_quests,"To find out how the Daemon is affecting the machines of The Cut, Aloy must find the Banuk shaman Ourea; with her whereabouts unknown to all but her apprentice, Aloy sets out to find him.
Naltuk and Aloy watching the Control Tower.
Directed north of the river, Aloy finds Naltuk scouting out a Control Tower. Reluctant to reveal Ourea's location, he explains that before she left she tasked him with observing the Daemon's work and preventing its spread if possible. He then mentions that a number of Control Towers have been appearing across The Cut, emitting pulses to rally Daemonic machines.
After taking out the machines and disabling the tower, Naltuk reveals that Aloy will have to traverse the Shaman's Path to reach the retreat Ourea withdrew to. Departing with a message to Ourea from Naltuk, Aloy sets off for the Icerasps.
Aloy heading into the Shaman's Path.
Once there, Aloy enters the mountain to begin the Shaman's Path. After using the markers and chimes to navigate through the caves and various obstacles, Aloy's way is blocked by a Daemonic Frostclaw and Control Tower. Continuing on after avoiding or dispatching the machine, Aloy comes to a fallen Stormbird covered in Bluegleam, marking the end of the Shaman's Path. Harvesting her trophy from the machine, Aloy enters the facility that has become Ourea's retreat.
CYAN making contact, with HEPHAESTUS trying to stop her.
Exploring the facility, Aloy comes across a power source linked to a sealed bunker door. After redirecting the light to the source node, Aloy continues on through the newly opened bunker door. Climbing up the elevator shaft, Aloy exits the first section of the facility. Re-entering the facility from a different door, Aloy enters a vast room adorned with Banuk paintings. There she finds an anguished Ourea trying unsuccessfully to communicate with the Spirit. Upon noticing Aloy, the Nora offers her assistance in activating the source node. Once the light has been redirected, a hologram of The Spirit briefly appears, pleading for help before being overcome once again by the Daemon.
Aloy and Ourea discussing the situation.
Grateful for the brief encounter, Ourea explains her communications with The Spirit, relaying its request to destroy the Daemon. Ourea then recounts the expedition, telling Aloy that as long as Aratak is chieftain they will not be permitted to return to Thunder's Drum. Recognizing Aloy's prowess, Ourea proposes that Aloy must make herself known to the werak by clearing out the bandit camp, restoring the defunct Tallneck, completing the trials at the Hunting Grounds, or helping Sekuli. Only then can she challenge Aratak and gain access to the mountain.
Finally, Ourea imparts her Stormslinger to Aloy, bidding her luck on her ventures.","Talk to Aratak (Optional)
Find Naltuk
Talk to Naltuk
Destroy or Override the Tower
Kill the Machines
Talk to Naltuk
Find the Shaman's Path atop the Icerasp mountains.
Find the Ritualistic Marker that signifies the start of the Shaman's Path.
Activate the Ritualistic Marker (Optional)
Follow the Shaman's Path
Activate the Bridge
Kill the Frostclaw (Optional)
Go to the Shrine that marks the end of the Shaman's Path.
Enter Ourea's Retreat
Gather Bluegleam from the Shrine (Optional)
Explore Ourea's Retreat
Restore Power to the Door
Investigate the Door
Investigate the Source Node
Reroute Data Flow
Explore Ourea's Retreat
Find Another Entrance to Ourea's Retreat
Enter Ourea's Reatreat
Explore Ourea's Retreat
Activate the Source Node
Restore Power to the System
Talk to Ourea
Take the Stormslinger"
https://horizon.fandom.com/wiki/For_the_Werak,Side_quests,"In order to gain access to Thunder's Drum and learn more about the connection between the Spirit, the Daemon, and the Daemonic machines, Aloy must challenge Aratak for control of his werak. Before she does this, Ourea suggests she make herself known among the members of the werak to garner support for her bid. Aloy must complete at least two of the following tasks:
Dispatch the bandits from the Stone Yield Camp
Complete a trial at the Snowchants Hunting Grounds
Restore the frozen Tallneck northeast of Song's Edge
Retrieve pigments for the painter Sekuli
It is possible to have completed the requirements before reaching Ourea's Retreat, in which case Aloy will tell Ourea that she is already well-known in the werak. Otherwise, Aloy must set out to make an impact on the Cut.
Aloy challenging Aratak.
Once two of the tasks are completed, Aloy must return to Song's Edge to officially challenge Aratak. With Ourea vouching for her claim, an argument is spurred between the chieftain and the shaman which reveals they are brother and sister. With no choice but to accept Aloy's challenge, Aratak arranges for their meeting at the Frostfigures.
The Challenge[]
The challenge about to begin.
Arriving at the Frostfigures, Aratak gives Aloy one last chance to withdraw. Declining his offer, Ourea then explains the challenge: Aratak and Aloy will scale the Frostfigures from opposite sides, hunting machines herded in by hunters of the werak. Along the way, they are to release three beacons to mark their progress. As an additional hurdle, Aloy as the challenger must release all three of her beacons before Aratak in order to be named the victor.
Three daemonic Frostclaws ready to fight Aloy and Aratak.
Aloy successfully releases her first two beacons ahead of Aratak, however, when they descend into the valley for the final hunt they find it deserted. Two hunters then appear tailed closely by three Daemonic Frostclaws.
Aratak pledging his allegiance to Aloy.
After the three Frostclaws are defeated, Ruatuk declares the result void due to the intervention of the Daemonic machines, however Aratak overrules the result, announcing Aloy as the victor, explaining that she is the superior hunter, and relinquishing his title as chieftain of the werak.
With the route to Thunder's Drum now open to Aloy, Ourea announces that they will return to the mountain with Aloy granting Aratak permission to join them. The three then make their way to Longnotch to prepare for the expedition.","Prove Yourself to the Werak
Clear out the Bandit Camp
Complete a Trial at the Hunting Grounds
Repair and Override the Tallneck
Talk to Sekuli
Go to Song's Edge
Challenge Aratak
Go to the Frostfigures
Talk to Ourea
Complete the First Challenge Before Aratak
Race to the First Challenge Site
Kill the Machines
Launch your Balloon
Complete the Second Challenge Before Aratak
Race to the Second Challenge Site
Kill the Two Bellowbacks
Launch your Balloon
Complete the Third Challenge Before Aratak
Race to the Third Challenge Site
Kill the Machines
Become the Werak Leader"
https://horizon.fandom.com/wiki/Firebreak_(Quest),Side_quests,"After out-competing Aratak for his position as chieftain of the werak, Aloy travels to Longnotch where she will meet with Ourea and Aratak to journey into Thunder's Drum.
A brief discussion with Aratak informs Aloy of Ourea's time as a slave during the Red Raids, an experience that whittled the shaman down until she was left with only her faith in the Spirit. Aratak also recounts their first expedition to the mountain, telling her that he is skeptical that the Spirit lies within.
Meeting Ourea and Naltuk before the wall of ice, the shaman imparts her gratitude to Aloy. After informing Aloy of Aratak's feats during the war, Ourea and Naltuk begin the ritual to unseal the entrance to the mountain. If Aloy has met Sylens, she also has an opportunity to discuss his past with Ourea at this point.
Stepping into the Battery Facility, Ourea explains that it was once a fortress of the Old Ones used to protect against some potentially catastrophic event. Making their way through the facility and dispatching the Daemonic machines within, they eventually come to battleground where many of the hunters involved in the first expedition were slain. Either by taking the direct route through the machines and battleground or sneaking through Ourea's route, they continue into the control room which overlooks the caldera of the mountain. There, Aloy activates a hologram of Anita Sandoval, Kenny Chau, and CYAN, who announce that through their combined efforts Yellowstone will remain dormant for many years.
Moving on, Aloy, Aratak, and Ourea take a zipline from the control room to the caldera, taking out more Daemonic machines before arriving at the recently constructed cauldron door. As Aloy tries to override the door, she is interrupted by the Daemon who initiates its defense mechanisms, releasing a Daemonic Thunderjaw into the caldera. After dispatching the machine, Aloy then overrides the door, allowing them access into the inner facility that has been overtaken by the Daemon.","Go to Longnotch to begin your ascent into Thunder's Drum.
Talk to Ourea
Talk to Aratak (Optional)
Reach the Cauldron Door where the previous expedition to the mountain fell.
Reach the Cauldron Door through the Tower
Take Aratak's Path directly to the Tower (Optional)
Take Ourea's Path up to the Tower (Optional)
Activate the Console
Watch the Hologram
Reach the Cauldron Door
Kill the Machines around the Cauldron Door
Override the Cauldron Door
Kill the Daemonic Thunderjaw
Override the Cauldron Door"
