Mission URL,Category,Overview,Story/Walkthrough
https://reddead.fandom.com/wiki/Fatherhood_and_Other_Dreams,Chapter_4:_Saint_Denis,"Mary asks Arthur for help with her father, who has become consumed by a gambling addiction. Arthur must retrieve a valuable family heirloom Mary's father has sold off.","Arthur receives a letter from Mary Linton, asking him to come and meet her in Saint Denis. Arthur later finds her at the hotel, and, after talking, she asks for help with her father. Arthur refuses at first, but eventually gives in and takes Mary to the stables to find him. Mary enters the stable to check on her father, leaving Arthur to wait outside. While waiting outside of the stable, a young man cleaning the sidewalk tells Arthur to leave the street. This irritates Arthur who proceeds to threaten the young man with death should he continue telling him to leave.
Mary soon comes out with her father, who berates her for coming after him. Mr. Gillis walks off, and the two proceed to follow him; they soon watch him sell her mother's brooch for money to a loan shark named Ashton. Ashton offers give Mary's father a loan, but her father declines the offer. Mary confronts her father while Arthur chases after Ashton to get the brooch back. On horseback, Arthur chases the fleeing wagon and leaps onto it, throwing the driver off and hijacking it. Arthur takes the stagecoach to the swampland surrounding Saint Denis, and afterwards threatens Ashton to hand over the brooch. Some extra loot can be found in the lock box at the back of the wagon.
Arthur finds Mary again, who informs him that her father disappeared. When Arthur offers to find him again, Mary declines. After returning the brooch, the two begin walking to the trolley station. During their walk, Mary stops and asks Arthur if they could go to the theater. The player has the option to go with her or refuse her offer.
If Mary's request is accepted, they buy tickets into the theater and watch a number of acts. After this, the two make their way to the trolley station, where Mary asks Arthur to elope with her. Arthur states that he wants to, but the gang needs him. Despite this, Arthur agrees to come with her once he has some business dealt with."
https://reddead.fandom.com/wiki/American_Fathers_I,Chapter_4:_Saint_Denis,"Dutch mentioned that the gang might be able to help Evelyn Miller with lobbying officials in Saint Denis on behalf of Rains Fall, the Native American Chief, so Arthur goes to meet him.","After seeing Rains Fall, Eagle Flies and Evelyn Miller at Saint Denis Mayor Henri Lemieux's party, Arthur visits them outside the Saint Denis courthouse. They discuss the current situation among the Wapiti Indians, believing that Leviticus Cornwall's acquisition of their reservation may be illegal and that this could be proven by certain documents, which, in turn, would stop Cornwall's plans for it altogether. In order to obtain the incriminating documents, Arthur agrees to meet Eagle Flies outside of Cornwall Kerosene & Tar in due course."
https://reddead.fandom.com/wiki/American_Fathers_II,Chapter_4:_Saint_Denis,Arthur meets Eagle Flies outside Cornwall Kerosene & Tar and prepares to break in to steal a report on the oil reserves at the Wapiti Indian Reservation.,"Arthur meets up with Eagle Flies near the oil fields. Eagle Flies suggests that, in order to get into the refinery unnoticed, Arthur could try hiding in one of the wagons that often enter it. He also tells Arthur to call him if needed, to which Arthur pointedly tells Eagle Flies that the whole idea is that he doesn’t get involved.
In the pouring rainy night, Arthur manages to sneak into the back of a wagon, which travels into the refinery. Once it reaches its destination, Arthur quietly debarks the wagon and silently makes his way into the factory, avoiding several guards. Arthur goes upstairs and locates the foreman Danbury's office, where the documents are supposedly located. Once in the office, he barricades the door behind him, before interrogating Danbury, who eventually cracks and gives Arthur the documents. Arthur prepares to leave, but a guard knocks on the door, asking Danbury if he is okay. Arthur threatens Danbury, quietly telling him to inform the guard that he is fine. Danbury does so, which allows Arthur to leave.
Arthur climbs out the window in order to escape but slips in the rain and falls off. Unfortunately, he lands near a group of guards, who are immediately alerted to his presence. The guards point their guns at Arthur and demand that he surrenders, but before anything else can happen, a huge explosion from an oil well occurs, momentarily distracting the guards and allowing Arthur to get behind some cover. After shooting his way through the guards, Eagle Flies (who caused the explosion) calls Arthur over, and the two manage to fight their way out of the refinery and ride away from the scene.
Once the pair are in the clear, Arthur gives Eagle Flies the documents while Eagle Flies gives Arthur the money he was promised and says how he hopes these documents will help in stopping his tribe from being moved off their lands."
"https://reddead.fandom.com/wiki/Banking,_The_Old_American_Art",Chapter_4:_Saint_Denis,The gang prepare to rob the bank in Saint Denis as one final score that would allow them to retire.,"In order to fund their escape overseas and retirement from the life of crime, the gang prepare for one last job: robbing Lemoyne National Bank in Saint Denis. Although the robbery starts off well, Pinkertons quickly arrive on the scene. Hosea is held hostage after being captured by Agent Milton during the distraction that he orchestrated. Milton angrily orders Dutch to exit the bank, but the latter tries to coax a deal out of the former—letting Hosea go so that they can avoid unnecessary killing—to no avail. Knowing that Hosea had not and would not agree to his deal of handing over Van der Linde, Milton kills him, angering Arthur and Dutch. A shootout ensues between the gang and the Pinkertons.
With the gunfight unwinnable, Dutch has Arthur plant dynamite on the wall inside the bank, allowing the outlaws to escape to the rooftop and escape. While the rest of the gang are escaping, John is captured alive by Pinkertons and later sent to Sisika Penitentiary to be incarcerated. Along with this, Lenny is killed by Pinkerton gunmen during the escape on the rooftops. The remaining six - Dutch, Arthur, Micah, Bill, Javier and Charles - hide in an abandoned apartment and wait until night to escape. Dutch decides to escape on a boat and leave the country, so the six proceed to the docks. Along the way, Charles distracts some Pinkerton guards and allows the other five to enter a boat bound for the Pacific."
https://reddead.fandom.com/wiki/Lost_and_Not_Quite_Found,Chapter_4:_Saint_Denis,"After a few days at sea, a torrential storm strikes the Antenor, and the Van der Linde gang are forced to abandon ship.","Aboard the Antenor and asleep, Arthur wakes up suddenly to find Dutch urging him to get up. A harsh storm has hit the ship and they are all in danger. Still groggy, Arthur follows Dutch, Micah, Javier and Bill through the ship, but a violent jolt knocks over some heavy crates down between him and Dutch, separating them. Arthur goes to find a way around, but by the time he reaches the deck of the severely damaged ship, he sees that Dutch and the others are already at sea in a lifeboat. Arthur helplessly yells out to them before he and several other crewmembers leap off the doomed Antenor and into the dark, raging waves below."
https://reddead.fandom.com/wiki/Help_a_Brother_Out,Chapter_4:_Saint_Denis,Brother Dorkins asks Arthur to investigate a nearby shop suspected of acting as a front for human trafficking.,"While walking in Saint Denis, Arthur encounters a monk named Dorkins. Dorkins asks Arthur to donate money to the church, and he can either agree to donate or refuse. Dorkins will then ask him to go to the local fence, who he believes is illegally trafficking children from the Spanish isles.
Arthur enters the store and the owner greets him. Arthur can intimidate the shop owner until he reveals where the children are located. However, this will prevent getting the gold medal for the mission.
Alternatively, the player can use Eagle Eye which will lead them to the bookcase or head over to the bookcase where Arthur will notice the scratch marks on the wooden floor. The shop owner will get nervous when the player heads to the bookcase and when the player opens the door the shop owner will run away.
Arthur finds two kids chained against the wall, then frees them, who address in Spanish how grateful they are for his helping them, and brings them back to Dorkins, who offers him the option of taking money from the donation bowl for his payment. Arthur can either take the money, or tell Dorkins to save it for someone in need."
"https://reddead.fandom.com/wiki/Brothers_and_Sisters,_One_and_All",Chapter_4:_Saint_Denis,"A street kid steals Sister Calderón's crucifix. Arthur chases the kid throughout Saint Denis. After Arthur retrieves the crucifix, he runs into Edith Downes, who sets the law on him.","Arthur arrives at a small church where Brother Dorkins and Sister Calderón are teaching some street children to read. Arthur greets them and Brother Dorkins introduces Arthur to Sister Calderón. During the conversation, one of the kids decides to steal Sister Calderón's crucifix and runs away. Arthur chases after him and notices he has been caught by a man who is angry at the kid for trying to steal his watch. Arthur intervenes and threatens the man to let the kid go. The kid thanks Arthur and drops the crucifix on the ground before running off.
Afterwards, Arthur encounters Edith Downes, who became a prostitute and accidentally offers her services to him. A surprised Arthur recognizes her and she realizes who it is. She calls out to a nearby Saint Denis lawman and states that Arthur is harassing her. Arthur will have to escape the lawmen pursuing him. After escaping, Arthur will have to look for Sister Calderón without alerting the law.
Arthur will find Sister Calderón talking to a priest at the cathedral. Arthur hands over her crucifix and she thanks him for getting it back."
https://reddead.fandom.com/wiki/Money_Lending_and_Other_Sins_V,Chapter_4:_Saint_Denis,"Leopold Strauss wants the player to collect another overdue debt from a fisherman by the name of Algie Davison.
The debter's location","Once Arthur arrives at Catfish Jacksons, he finds Algie sleeping near the water. Algie takes Arthur inside his home to give him the money. In the kitchen, he orders his son Nate to serve a drink to them, while he looks for a box of money under the sink. The player can then choose to either drink the tea or take the empty box from Algie. Both choices will result in Algie attacking them (with either his fists or a knife, depending on the choice), while Nate runs into his room to hide.
After defeating Algie, Arthur enters Nate's room where Nate is seen hiding under his bed. He begs Arthur not to kill him and Arthur asks where the money is. Nate tells him that he hid some of the money from his father inside his footlocker. Arthur takes the money and leaves."
https://reddead.fandom.com/wiki/Welcome_to_the_New_World,Chapter_5:_Guarma,"Having survived the shipwreck, and washed ashore on Guarma, Arthur begins searching for the gang.","On the shore of a sandy beach on a tropical island, Arthur wakes up, distraught and alone with no food or water. He has no idea where he is and begins walking along the beach. Soon, his face becomes sunburned from the heat and he collapses several times, but keeps going until he sees a wisp of smoke in the distance.
Following the smoke, Arthur sees Dutch, Micah, Bill, and Javier huddled around a campfire, who are very relieved to see him. After giving Arthur some water, Dutch explains that they are on Guarma, a sugar plantation island east of Cuba. As the group wonder what to do, they are ambushed by a local militia led by Levi Simon, who runs the sugar plantation for Alberto Fussar. After putting the men in chains, Simon escorts them up the beach and explains the ""labor troubles"" he and Fussar are having with the locals and promises to free the gang once he knows more about them, before telling his troops (in Spanish) to take the group back to their base and imprison them.
After Simon rides off, Dutch tells Arthur that they must not let the militia find out about them. Eventually, some local guerrilla rebels are found and added to the gang's chain. Suddenly, the militia's leader is ambushed, and Arthur is able to steal one of their guns and kill the guards while the others free themselves. As more soldiers arrive, the leader of the ambush, Hercule Fontaine, urges the gang to come with him fast. The other men escape, but Javier is shot in the leg and captured by the soldiers. Unable to help him, the gang run with Hercule through the jungle to an old building, where they take up arms and fight off the soldiers.
Afterwards, Hercule leads the gang through the jungle. He and Leon Fuentes, another rebel leader, explain about Colonel Fussar and how he rules over Guarma and enslaves the inhabitants through the sugar farming. Hercule also points out the sugar factory Aguasdulces, and Cinco Torres, a hideout used by him and the rebels. He promises to help the gang leave the island if they help him with something first; freeing a group of slaves captured by Fussar's men while trying to escape. Although Dutch is doubtful, Hercule reassures that he’s his only option. After arriving at La Capilla, the rebels' camp, Dutch promises that they will try to help. Grateful, Hercule and Leon leave and the exhausted gang members try to get some sleep, but not before Dutch plans to scope out a way to the sugar factory to rescue Javier."
https://reddead.fandom.com/wiki/A_Kind_and_Benevolent_Despot,Chapter_5:_Guarma,"With the help of a local, Gloria, Dutch and Arthur infiltrate Fussar's compound to rescue Javier.","Arthur meets Dutch at a narrow ledge in a cliff. Dutch hands Arthur a flaming torch and they slowly make their way across the cliff. Arthur asks where they are going to go after leaving Guarma and Dutch says that they will head back to Saint Denis in the US, as that is the least place anyone will expect them to go. Arthur is baffled and skeptical at this idea despite Dutch's reassurances. The duo arrive at the entrance to a cave, where they are greeted by an old woman named Gloria, who Dutch pays in gold to guide them through the cave.
As they head through the cave, Arthur asks what else happened during the bank robbery that he never saw, and Dutch wonders with suspicion why Hosea and Lenny were both killed but John was spared and imprisoned and how Abigail managed to escape. Upon reaching a ladder, Gloria demands more money, but Dutch had already paid her with the last gold bar he had. She pulls a knife on him, but she is uncharacteristically choked to death by Dutch, much to Arthur's shock and dismay.
As they climb up the ladder, Arthur questions Dutch's murderous actions and Dutch replies that he will do whatever it takes to ensure that the gang survive. Outside Aguasdulces, they see Javier being dragged by a donkey and mocked by Colonel Fussar and his soldiers. After killing two guards, the pair sneak into the refinery and sabotage the compound sugar production, ripping open bags of sugar and setting the place on fire with the furnace to create a distraction. After the building explodes, they free Javier and fight their way out of the compound. With Dutch carrying an unconscious Javier, they run through the sugar fields while Arthur holds off the men chasing them.
They cross a small stream, and Dutch tells Arthur to hold off the men, then meet him at the fortress in Cinco Torres. Arthur kills the last of the men and departs."
https://reddead.fandom.com/wiki/Savagery_Unleashed,Chapter_5:_Guarma,"In order to secure safe passage off the island, Arthur has agreed to rescue some local workers for Hercule and Leon.","In the jungle, Arthur comes across a hanged person and a dart hits his neck. He pulls it off but collapses to the ground.
Arthur wakes up tied to a chair and his captor, a tall man called Angel, pulls a bag off his head. Angel punches Arthur to wake him up. He asks Arthur for his name and what he is doing on Guarma and continues to beat him. Arthur gives Angel an alias, which seems to satisfy him. Arthur then sees Leon and another man, Baptiste, tied up. Angel interrogates the former about Arthur and Leon lies that he does not know him. Angel punches Leon in the face, then heads over to Baptiste and kicks him. While his captor's back is turned, Arthur attempts to escape from his chair and manages to free himself. Angel is surprised and pulls out his knife, but Arthur quickly tackles him to the ground and knocks him out.
Arthur takes Angel's knife and frees the others. Baptiste tells Arthur that he believes that there is still time to save the workers and hands Arthur a rifle. Leon states that he heard some voices down in the ruins and asks Arthur to come with him to check it out. Baptiste is seen struggling to get up and Leon tells him to rest due to his beatings from Angel.
Arthur follows Leon through the ruins and they sneak past some Cuban soldiers patrolling the area. They eventually reach the workers, who the soldiers are preparing to hang, and Leon tells Arthur to shoot the ropes to free them. Arthur does so, but the soldiers hear the gunshots. Arthur and Leon get into a gunfight with the soldiers. After eliminating them, Arthur and Leon begin freeing the workers as Baptiste arrives. Baptiste and Leon thank Arthur for his help and Baptiste informs him that Hercule is looking for a boat that will take him and the rest of the Van der Linde gang back to America. Baptiste wishes Arthur luck and gives him some money."
https://reddead.fandom.com/wiki/Hell_Hath_No_Fury,Chapter_5:_Guarma,"The gang meets Hercule at the fortress of Cinco Torres, and prepare to clear the waters around the island so they can safely depart for America.","Arthur arrives at the fortress to find Dutch and the gang arguing with Hercule over the boat he promised them. Hercule tells them they cannot leave yet because Alberto Fussar knows them and has ordered a ship from Cuba to come and attack. He tells them that if they help him kill Fussar before he sends word about them to America, then they can leave safely. Immediately after this, Hercule and the gang are told to get on the roof quickly, where they spot a large warship approaching just offshore.
The group get in cover and fire at the mass of soldiers who are running up the beach while Hercule prepares a cannon so they can fire on the warship. Arthur helps Hercule push the cannon into position, but the fortress is breached soon after. While Micah and Bill remain on the roof to guard the cannon, Arthur, Hercule, and Dutch head down to fend off the approaching soldiers while evading the warship's blasts. As more men begin to row in on boats from both sides, Arthur assigns Dutch and Hercule different positions to defend. Once the remaining soldiers have been eliminated, Dutch stays behind to hold off the reinforcements while Arthur and Hercule return to the roof and use the cannon to destroy the warship.
With the battle over, Arthur is told to meet the others at the boat so they can prepare to head home, while Micah meets with the captain and Dutch and Bill get Javier."
https://reddead.fandom.com/wiki/Paradise_Mercifully_Departed,Chapter_5:_Guarma,"Arthur and the gang must destroy the gun batteries on the coast and rescue the ship captain, in order to leave the island.","While Bill is left to guard the recovering Javier Escuella, Arthur, Micah and Dutch go with Hercule Fontaine to destroy the gun batteries that would prevent their escape. After the gun batteries are sabotaged, Arthur goes to to rescue the ship captain from the workers’ cabin but, upon entry, he is tackled and held at gunpoint by Levi Simon, who is then held at gunpoint by Dutch who is, in turn, held at gunpoint by Fussar, resulting in a stand-off. Arthur kicks the ship captain a rifle, who shoots Simon in the chest, killing him but allowing Fussar to escape. Fussar subsequently mans a Gatling Gun from the top of a tower, but Arthur shoots a cannonball at the tower or shoots Fussar, killing him instantly. With every attempt to prevent them from leaving Guarma having been thwarted, the five gang members set sail for America."
https://reddead.fandom.com/wiki/Dear_Uncle_Tacitus,Chapter_5:_Guarma,Arthur heads for Shady Belle to try to track down the rest of the gang.,"Arthur boards the boat heading from Guarma back to the United States. He is instructed by Dutch to ride to Shady Belle and look for any sign of the gang when they reach the country. As the boat arrives across the river from Van Horn Trading Post, Arthur is given the option to take a hitched Hungarian Half-bred on the street and head to Shady Belle to find out where the Van der Linde gang has gone. Upon arriving at Shady Belle, Arthur finds a letter in one of the rooms on the first floor written by ""Caroline"" (Sadie Adler), that instructs Arthur to travel to Lakay, a small swamp town north of Saint Denis. However, after Arthur reads the letter, Pinkertons arrive, with the same objective as Arthur. The player can either sneak past the agents or murder them. Either way, Arthur will head to Lakay following the encounter and reunite with the rest of the gang."
https://reddead.fandom.com/wiki/Fleeting_Joy,Chapter_5:_Guarma,"Arthur is reunited with the gang at Lakay. Milton arrives with his Pinkertons, and attacks the camp.","After Arthur finds the letter from Sadie at Shady Belle, he heads to the location described in the letter near Lakay. Upon arrival, he is greeted by the others and given a drink. Sadie tells him that John has been taken to the Sisika Penitentiary after he was arrested during the bank robbery, and is working in a chain gang.
Sometime later, Micah and Javier arrive off screen, followed by Dutch, shocking the rest of the gang, with Strauss telling him that it is mostly due to Sadie that the rest of the gang managed to survive the ordeal. Abigail also tells Dutch that they stole the bodies of Hosea and Lenny from the morgue and buried them. Finally, Bill enters with evident frustration, saying how he asked everywhere where to find the gang.
Almost immediately afterwards, the reunion is cut short as the Pinkertons descend upon the camp, with Agent Milton telling the gang to surrender, and then deciding to fire a machine gun at the gang. To combat this, Sadie tells Arthur to follow her, saying that there is a trapdoor somewhere that they can use to flank the Pinkertons. The pair do so, and begin a counterattack on the Pinkertons, who set fire to the village. During the fighting, Bill helps Arthur and Sadie fend off the attack, while Arthur eventually mans the machine gun, swirling it around and gunning down the Pinkerton attackers, eventually causing them to retreat.
Afterwards, Dutch thanks Arthur for his help in fending off the attack and expresses concern over Arthur's coughing, while the latter dismisses it as nothing. Abigail reminds Dutch that John is in prison, only to get a flustered response from Dutch, who says that it isn't the right time. Realizing that Dutch doesn’t want to help, Abigail turns to Arthur and Sadie, begging them to rescue John instead. The pair agree, and Sadie asks Arthur to meet her in Saint Denis in the near future."
https://reddead.fandom.com/wiki/That%27s_Murfree_Country,Chapter_5:_Guarma,Dutch sends Arthur and Charles to Beaver Hollow to find a new location for the gang's camp.,"After the gang are attacked by Pinkertons, Dutch realizes that they need to move, and because they can no longer travel any further east, they must go north instead. Arthur and Charles ride to Roanoke Ridge (or by canoe if the player wishes) and eventually arrive at Beaver Hollow. After stealthily dispatching members of the Murfree gang who are outside the cave, Arthur and Charles then deal with those in the cave. After finding a girl named Meredith Buckley, who had been captured and abused by the Murfrees, Arthur takes her back to her home in Annesburg while Charles goes back to the others to let them know where the new camp is.
As the gang are setting up the new camp, Uncle returns with a drunk Molly O'Shea. She claims that she ratted out the gang to the Pinkertons before the Saint Denis robbery and taunts Dutch. An enraged Dutch attempts to kill Molly, despite Arthur's pleas to let her go. However, Susan shoots her in the stomach with a shotgun, killing her, and asks Bill and Pearson to burn the body."
https://reddead.fandom.com/wiki/A_Fork_in_the_Road,Chapter_5:_Guarma,,"Once Arthur arrives near the quest's area, in Saint Denis, he (will dismount if he's on a horse) starts coughing heavily until he passes out. He wakes up to find a stranger dragging and helping him to the local doctor's office, where he is greeted by a spooked receptionist, prompting her to call on doctor Joseph R. Barnes, who brings him into his surgery room. Before he starts examining him, he asks for a payment in order to help him, which Arthur quickly gives.
After an examination of his ear, breathing, and mouth, Arthur is then given the diagnosis of tuberculosis. Upon hearing the bad news, Arthur expresses disbelief. The doctor informs him that tuberculosis is a progressive disease, and gives Arthur advice to go somewhere warm and dry. Arthur responds with sarcasm and says it isn't possible, then begins to get up and leave.
Before leaving, Dr. Barnes injects a syringe with steroids into Arthur's arm, in order to give him ""a little bit more energy"" for the day. Arthur subsequently exits the surgery and falls into a trance, remembering various quotes from people that differ according to Honor level.
High Honor: The colour scheme of Arthur's trance is golden yellow, reflecting sunlight. The quotes Arthur recalls are positive, reassuring and reflective, with somber music. At the end, Arthur sees a buck in the distance that gazes at him before running away and disappearing.
Low Honor: The colour scheme of the trance is grey, reflecting fog. The quotes that Arthur recalls are negative, foreboding and defeatist, with ominous music. At the end, Arthur sees a coyote gazing at him in the distance before scarpering away and vanishing."
https://reddead.fandom.com/wiki/Icarus_and_Friends,Chapter_5:_Guarma,"Sadie's contact, Arturo Bullard, agrees to take Arthur in his hot air balloon to scout out the Sisika Penitentiary.","Arthur arrives at Doyle's Tavern in Saint Denis to meet Sadie, in order to discuss how to rescue John Marston from Sisika Penitentiary. They head outside and ride through town, as Sadie tells Arthur about her plan - a hot air balloon, to scout the prison from above to make sure John is actually still there. They arrive on the outskirts of the city, where the balloon owner, Arturo Bullard is happy to meet Arthur, but says that Sadie can't go with them, citing that flying messes with a woman's ""vapors"".
Arthur gets into the balloon and is put in charge of controlling it while having a talk with Bullard. Eventually, they reach the penitentiary, and in one of the fields, Arthur spots a prisoner who he thinks is almost certainly John. Immediately afterwards, the guards begin shooting at the balloon, but Arthur and Bullard fly away out of the guards' reach.
As they near Annesburg, Bullard sees Sadie on horseback, getting chased by a gang of O'Driscolls. Arthur gives Bullard control over the balloon while he begins shooting at the O'Driscolls, in an attempt to save Sadie. During the skirmish, Bullard gets hit, before being hit again a few seconds later, causing him to die and fall out of the basket. Taking control, Arthur has to avoid a bridge that is in the way; he rises above the bridge before throwing a rope down to Sadie, in order to pull her up into the balloon. Arthur tries to make the balloon rise, but it runs out of fuel and crashes on the bank of a river. Both Arthur and Sadie emerge fairly unscathed from the crash, but they are assaulted by a large group of O'Driscolls from across the river. After this, more O'Driscolls emerge from the woods, but they are also gunned down by Arthur and Sadie.
After the O'Driscolls have been eliminated, Arthur reprimands Sadie for Bullard's death and for recklessly and unnecessarily pursuing O'Driscolls when she didn’t need to. In response, Sadie changes the subject and asks Arthur whether he saw John, to which Arthur confirms that he did. Sadie forms a plan on the two of them sneaking into the prison and freeing John, though Arthur seems unsure. Before she leaves, Sadie tells Arthur something else: Colm O'Driscoll has been captured and sentenced to hang. While Arthur is initially dismissive, saying that he had escaped before, Sadie tells him that she intends to make sure that Colm doesn’t escape again."
https://reddead.fandom.com/wiki/That%27s_Murfree_Country,Chapter_6:_Beaver_Hollow,Dutch sends Arthur and Charles to Beaver Hollow to find a new location for the gang's camp.,"After the gang are attacked by Pinkertons, Dutch realizes that they need to move, and because they can no longer travel any further east, they must go north instead. Arthur and Charles ride to Roanoke Ridge (or by canoe if the player wishes) and eventually arrive at Beaver Hollow. After stealthily dispatching members of the Murfree gang who are outside the cave, Arthur and Charles then deal with those in the cave. After finding a girl named Meredith Buckley, who had been captured and abused by the Murfrees, Arthur takes her back to her home in Annesburg while Charles goes back to the others to let them know where the new camp is.
As the gang are setting up the new camp, Uncle returns with a drunk Molly O'Shea. She claims that she ratted out the gang to the Pinkertons before the Saint Denis robbery and taunts Dutch. An enraged Dutch attempts to kill Molly, despite Arthur's pleas to let her go. However, Susan shoots her in the stomach with a shotgun, killing her, and asks Bill and Pearson to burn the body."
https://reddead.fandom.com/wiki/The_Course_of_True_Love_IV,Chapter_6:_Beaver_Hollow,,"Arthur reads the letter he received, which turns out to be a request from Penelope Braithwaite. Penelope asks Arthur to help her run away with Beau, and states that she is at a cabin at the back of Braithwaite Manor.
Arthur travels to the cabin and locates Penelope. After starting conversation with her, the next quest will automatically begin."
https://reddead.fandom.com/wiki/Money_Lending_and_Other_Sins_VI_%26_VII,Chapter_6:_Beaver_Hollow,"Leopold Strauss wants the player to collect two debts, one from J. John Weathers and another from Arthur Londonderry.","Part VI[]
Arthur finds Weathers at Three Sisters and demands the debt from him, but Weathers doesn't have any money. Weathers offers Arthur his wagon supplies, which is meant to last through the winter. However, a number of US Army soldiers arrive to kill Weathers, who deserted from the army. Arthur helps Weathers fight off the army, then his wagon, which had caught fire, is engulfed by the flames and the supplies are destroyed. Weathers tells somebody they can come out, and it's revealed he is with an Native American woman who is pregnant, and Arthur laments that he should've just helped him fix the wagon. Weathers offers Arthur a silver locket to pay the debt, and Arthur can either take it or absolve the debt. Afterwards, Arthur tells the man to get the woman somewhere safe, and he rides off.
Arthur then arrives at the Annesburg mine to find Londonderry. However, the foreman reveals that Londonderry has died, exclaiming ""You're too late. Arthur's dead!"" He tells Arthur he should check with his widow, Mrs. Londonderry, and Arthur leaves to find her. He finds her at her house in Sawbone Clearing with her son, and she tells him that they have nothing to pay him with, and asks him if he wants her son's shoes, the food they eat, or if he wants her to sleep with him. She tells him that Londonderry worked himself to death to pay his debts and now they're about to lose the house. Arthur can absolve the debt or absolve the debt and give her money. She thanks him, but also tells him they should not be doing this to people. As she walks into the house, Arthur apologises.
Part VII[]
After feeling ashamed at being used by Strauss, Arthur rides back to camp and confronts Strauss, packing his bag and telling Strauss he won't kill him, but that he probably should. If Arthur has low honor, he will be more insensitive and self-serving, angry at Strauss for wasting his time and calling Strauss a creep, maggot and a Parasite . If Arthur has high honor, he tells Strauss that he shames the gang and the desperate people who owed him money for damaging their lives. Arthur then throws money at Strauss and tells him to get out."
https://reddead.fandom.com/wiki/Visiting_Hours,Chapter_6:_Beaver_Hollow,Arthur and Sadie row to Sisika Island to break John out of prison.,"When arriving at Copperhead Landing, Abigail asks Arthur and Sadie if she could join them in rescuing John, but they refuse, saying that she would just become another thing to worry about. She reluctantly agrees, and thanks them both. Arthur and Sadie get into the rowboat and head towards the island.
Once they arrive, Sadie tells Arthur to take out a prison guard in the watchtower. After the guard is taken out, Sadie sees two more guards with some prisoners near the barn across from them, with one prisoner that could be John. Arthur will snipe out the guards, but Sadie will exclaim that she was mistaken and that it was not John. Arthur and Sadie head towards the field to the downed guards. Sadie interrogates a wounded one, but another guard named Milliken appears and orders her to drop her weapon. Arthur sneaks behind the guard and orders him to drop his weapon instead. Arthur will use Milliken as a hostage and Sadie will knock out the other guards as Arthur heads towards the prison. Upon arriving at the main entrance, Arthur demands that the guards release John from the prison or he will kill Milliken. They eventually bring John out, so Arthur releases Milliken, and the guards in the prison will open fire on the group.
Arthur, John, and Sadie fight their way to the boat and eventually escape the island. The trio then heads back to the camp, while Arthur informs John what had happened in his absence and that Dutch did not want him to be rescued. John mentions that during the bank robbery, Dutch saw him get taken by the Pinkertons, but did nothing to help him. Arthur replies that Dutch might not be himself anymore. After arriving at the camp, Dutch is displeased to see John. When Arthur admits that he disobeyed him, Dutch claims he had a plan and says the law will now be on all of them, to hang them all, and not just John.
Later, Arthur is resting when Mary-Beth wakes him up and tells him that Dutch wants Arthur to meet up with him and Micah at Annesburg, making the next mission available."
https://reddead.fandom.com/wiki/The_Course_of_True_Love_IV,Chapter_6:_Beaver_Hollow,,"Arthur reads the letter he received, which turns out to be a request from Penelope Braithwaite. Penelope asks Arthur to help her run away with Beau, and states that she is at a cabin at the back of Braithwaite Manor.
Arthur travels to the cabin and locates Penelope. After starting conversation with her, the next quest will automatically begin."
https://reddead.fandom.com/wiki/The_Course_of_True_Love_V,Chapter_6:_Beaver_Hollow,Arthur tries to help Penelope Braithwaite and Beau Gray escape their families once and for all.,"After showing up at Braithwaite Manor, Penelope tells Arthur that she and Beau are planning on running away to Boston together. Beau is waiting at the train station in Rhodes, but she needs Arthur to escort her there on account of her not being allowed to leave the manor. Arthur agrees to do so.
At the station, the couple embrace, and Penelope asks Arthur to accompany them on the train to the first stop. Arthur concurs and goes inside the station to buy train tickets for them. Unfortunately, Beau and Penelope are spotted by Beau's cousins, Iain and Scott Gray. A fistfight ensues, and Arthur deals with both of the Grays.
Following the altercation, the three of them board the train and set off for Saint Denis. During the train ride, Braithwaite family members pursue the train in order to recover something that Penelope stole. Upon seeing her in the train with Beau, they attack the train, and Arthur is forced to fight them off. During the battle, the train conductor abandons the train out of fear. Once all of the Braithwaites are dead, Arthur takes control of the train and drives it to Riggs Station. At the station, Beau and Penelope thank Arthur once again. As payment, Penelope offers to give Arthur her sapphire bracelet, which is a Braithwaite family heirloom (and the actual Braithwaite treasure the Van der Linde gang had been searching for). Arthur can choose to accept or decline the bracelet. Regardless of the choice, he puts the two lovers on a stagecoach and sends them off to Boston."
